"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),2024,2024,2024,2024,2024
"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),진료실인원수 (명),입내원일수 (일),요양급여일수 (일),진료비 (천원),급여비 (천원)
"인천","연수구",약국,소계,373871,3908253,68167753,159475726,116196480
"인천","남동구",합계,소계,457705,10163371,112513121,1096933791,826622886
"인천","남동구",의료기관,소계,457540,10161664,15748624,866831074,658953649
"인천","남동구",의료기관,입원,63881,1050672,1744546,369504038,303434556
"인천","남동구",의료기관,외래,456157,9110992,14004078,497327037,355519092
"인천","남동구",약국,소계,439910,5176172,96764497,230102717,167669237
"인천","부평구",합계,소계,466481,10342642,114751028,1129161282,852702081
"인천","부평구",의료기관,소계,466347,10341274,15928306,896660204,683252402
"인천","부평구",의료기관,입원,69101,1075744,1756678,383218244,316154417
"인천","부평구",의료기관,외래,465023,9265530,14171628,513441960,367097985
"인천","부평구",약국,소계,448361,5212262,98822722,232501077,169449679
"인천","계양구",합계,소계,261244,5907113,66072153,643225233,486988744
"인천","계양구",의료기관,소계,260990,5906027,8776672,510510349,390143680
"인천","계양구",의료기관,입원,39582,649449,1084262,228079739,188022591
"인천","계양구",의료기관,외래,260248,5256578,7692410,282430610,202121089
"인천","계양구",약국,소계,251341,2886746,57295481,132714884,96845063
"인천","서구",합계,소계,608625,12270543,129599558,1319692930,996668134
"인천","서구",의료기관,소계,608397,12268424,18593778,1056352872,805044732
"인천","서구",의료기관,입원,96390,1247740,2185669,457702510,379046762
"인천","서구",의료기관,외래,606714,11020684,16408109,598650362,425997970
"인천","서구",약국,소계,585169,6412923,111005780,263340057,191623402
"인천","강화군",합계,소계,64577,1544285,21900800,206608513,156784947
"인천","강화군",의료기관,소계,64503,1535526,3619972,162179192,124378064
"인천","강화군",의료기관,입원,11865,228728,375824,80254170,65512702
"인천","강화군",의료기관,외래,64248,1306798,3244148,81925022,58865362
"인천","강화군",약국,소계,61642,738097,18280828,44429321,32406883
"인천","옹진군",합계,소계,18946,411007,6112354,56633726,42861973
"인천","옹진군",의료기관,소계,18940,410962,1713567,46279040,35373784
"인천","옹진군",의료기관,입원,3543,70623,120873,25271067,20614954
"인천","옹진군",의료기관,외래,18867,340339,1592694,21007973,14758830
"인천","옹진군",약국,소계,16993,154478,4398787,10354685,7488189
"광주","소계",합계,소계,1312116,29896914,291403046,3205406853,2399094775
"광주","소계",의료기관,소계,1311702,29891855,45241733,2598503631,1958091849
"광주","소계",의료기관,입원,255009,6172777,9076752,1302949384,1034729441
"광주","소계",의료기관,외래,1304958,23719078,36164981,1295554247,923362408
"광주","소계",약국,소계,1250916,13627729,246161313,606903222,441002926
"광주","동구",합계,소계,98221,2439784,24612480,266638635,201306735
"광주","동구",의료기관,소계,98196,2439521,3753621,214731423,163365326
"광주","동구",의료기관,입원,19223,505173,728765,108498788,86672019
"광주","동구",의료기관,외래,97589,1934348,3024856,106232635,76693307
"광주","동구",약국,소계,93369,1085252,20858859,51907213,37941409
"광주","서구",합계,소계,258598,5887321,58269477,631972763,470949971
"광주","서구",의료기관,소계,258513,5886860,9014186,511924906,383794828
"광주","서구",의료기관,입원,50046,1207502,1775620,254559279,201244712
